,amon,brp,cac,Cadps,Fife,Liprin-alpha,Pdf,Rab27,Rab3,Rbp,RhoGAP100F,Rim,Snap25,Syb,Syt1,Syt12,Syt14,Syt4,Syt7,Sytalpha,Sytbeta,Syx13,Syx16,Syx17,Syx18,Syx4,Syx5,Syx6,Syx7,Syx8,unc-13,date,experiment,exp_time
20190301_CLK856_LD_ZT18_AR12_ACCATG,3,6,25,5,7,1,19,0,15,14,8,4,14,0,32,1,0,24,8,0,0,0,0,0,0,0,1,0,1,0,32,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_ACGTAC,1,6,24,1,3,2,448,2,2,15,2,4,2,0,19,0,0,10,6,0,1,0,0,0,0,0,0,6,4,0,22,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_ACGTGA,38,3,4,5,6,2,8,0,2,5,1,7,3,0,33,0,0,10,1,0,5,0,0,0,0,1,0,4,5,0,27,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_ACGTTG,1,1,0,0,2,0,3,2,1,0,1,7,0,0,6,0,0,2,1,1,2,0,0,0,0,0,10,0,0,0,34,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_ACTCAC,5,0,1,2,7,0,10,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_ACTCGA,11,7,7,0,7,0,18,2,3,13,2,22,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_ACTCTG,24,3,2,0,0,0,9,0,3,3,7,5,6,0,6,0,0,4,3,0,0,0,0,0,0,0,0,2,0,0,16,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_AGACAG,15,10,11,8,8,2,13,0,2,8,1,11,12,0,49,4,0,11,13,6,0,0,0,0,0,0,0,1,1,0,48,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_AGACCA,36,5,6,5,0,1,12,0,1,3,0,5,5,0,30,0,0,11,13,0,3,0,0,0,0,0,0,0,1,0,26,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_AGACTC,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_AGCTAG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_AGCTCA,0,2,0,0,1,0,5,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_AGCTTC,13,3,7,18,24,2,13,0,20,12,17,15,4,0,65,1,0,14,33,3,0,0,2,0,0,0,0,2,1,0,69,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_AGGAAG,9,9,9,21,2,3,21,0,13,2,6,11,7,0,44,0,0,33,9,0,0,0,0,0,1,0,0,4,0,0,40,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_AGGACA,3,10,10,5,42,3,8,0,3,0,5,3,11,0,39,0,0,16,1,2,1,0,0,0,0,0,9,0,0,0,19,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_AGGATC,9,28,13,11,23,1,22,0,7,7,1,8,10,0,62,1,0,12,11,0,7,0,0,0,0,0,0,4,1,2,17,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_AGTGAG,0,2,8,0,2,4,4,0,1,6,0,0,0,0,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_AGTGCA,0,0,0,1,2,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_AGTGTC,0,11,4,0,6,1,16,1,3,6,0,6,8,0,29,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,17,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CAACAG,0,0,1,0,15,1,11,0,0,1,0,3,1,0,19,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,17,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CAACCA,1,0,0,0,1,0,239,0,1,0,2,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CAACTC,0,0,7,20,1,2,7,0,0,3,3,6,2,0,26,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0,15,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CACTAG,0,1,3,0,1,2,2,0,1,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CACTCA,16,6,12,10,19,11,50,1,17,3,1,14,10,0,44,0,0,8,5,6,22,1,1,0,0,0,0,4,0,0,41,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CACTTC,8,11,14,0,15,1,19,0,8,22,6,8,2,1,26,0,0,18,19,2,2,2,0,1,0,0,0,7,1,1,38,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CAGAAG,0,7,6,3,14,6,8,0,7,8,7,4,6,0,26,1,0,7,5,0,0,0,0,0,0,0,0,0,7,0,12,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CAGACA,25,13,12,6,11,10,12,1,2,18,6,25,1,0,33,0,3,28,6,7,2,0,0,0,0,1,3,13,0,0,79,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CAGATC,0,14,1,0,2,3,198,0,1,2,4,1,1,0,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CATGAG,0,2,1,0,4,0,3,0,0,1,2,1,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CATGCA,21,1,0,0,2,0,11,0,11,5,0,3,0,0,32,0,0,13,0,3,3,0,0,1,0,0,0,0,0,0,20,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CATGTC,8,11,15,6,2,0,9,0,15,4,0,9,1,0,8,0,2,6,9,0,2,0,0,0,0,0,0,0,0,0,25,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CTAGAC,0,7,10,2,7,1,7,0,2,10,0,4,4,0,4,0,0,6,0,0,0,0,0,2,1,0,0,0,0,0,14,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CTAGGA,0,0,4,0,19,1,5,0,0,2,0,1,0,0,5,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,19,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CTAGTG,1,2,1,15,4,6,5,0,0,5,1,0,2,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,18,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CTCAAC,7,0,1,14,11,1,11,0,10,6,3,5,1,0,5,0,0,7,0,1,4,0,0,5,0,0,1,0,0,0,39,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CTCAGA,0,28,31,22,39,4,22,0,8,3,9,15,25,0,126,0,0,16,10,1,1,0,0,0,0,0,16,0,0,0,56,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CTCATG,3,1,8,8,1,0,6,0,1,0,1,6,3,0,3,0,0,9,1,0,4,0,0,0,0,1,4,1,0,0,31,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CTGTAC,0,12,10,1,4,1,21,0,16,16,25,18,5,0,37,0,0,19,3,9,5,0,0,0,0,0,0,1,11,0,27,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CTGTGA,6,0,0,5,0,1,15,0,0,0,0,0,2,0,8,0,0,0,3,0,2,0,0,0,0,1,1,0,0,0,2,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CTGTTG,6,5,8,2,3,0,10,0,2,0,0,14,3,0,3,0,0,7,1,0,14,0,0,0,3,0,0,0,3,1,13,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CTTCAC,6,13,5,10,8,0,15,0,0,7,19,15,6,0,36,0,0,24,6,3,13,0,0,0,0,0,0,4,3,0,27,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CTTCGA,26,10,11,5,16,10,3553,0,23,7,2,5,1,0,18,0,0,35,4,1,38,2,0,1,0,0,2,2,1,3,52,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_CTTCTG,1,3,3,9,11,3,12,1,5,18,5,12,1,0,23,1,0,8,3,1,0,0,0,0,0,0,0,1,0,0,33,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GAAGAC,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GAAGGA,3,8,14,7,7,0,10,0,1,1,0,0,2,0,4,2,0,6,0,0,4,0,0,0,0,0,2,0,1,1,12,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GAAGTG,1,2,24,4,12,0,7,0,1,6,0,5,7,0,37,0,0,2,1,7,11,0,0,0,0,0,0,0,3,0,25,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GACAAC,39,3,21,3,3,4,14,0,0,3,4,21,16,0,68,0,0,14,3,6,5,0,0,0,0,0,0,1,0,0,24,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GACAGA,0,0,0,1,0,0,4,0,0,2,0,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GACATG,1,1,6,0,1,0,2,0,0,0,0,3,9,0,6,0,0,2,5,0,0,4,0,0,0,0,0,4,0,0,11,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GAGTAC,19,27,33,8,8,9,34,0,25,8,2,40,10,0,68,1,0,8,19,3,4,0,2,0,0,1,1,1,0,1,37,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GAGTGA,13,0,3,12,2,4,7,0,0,2,0,3,6,0,6,0,0,2,4,1,4,0,0,0,0,0,1,2,0,0,7,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GAGTTG,0,2,6,9,1,1,16,0,1,1,1,15,9,0,34,1,1,4,4,1,0,0,0,0,0,0,0,19,3,0,17,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GATCAC,0,12,0,2,2,0,10,1,0,1,1,5,2,0,1,2,0,0,0,3,0,0,0,0,0,1,0,0,1,0,8,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GATCGA,0,0,1,4,2,0,4,0,2,0,7,2,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,3,2,0,1,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GATCTG,1,11,12,8,11,2,11,3,4,4,5,17,18,0,57,0,1,11,16,0,0,2,0,1,0,0,0,1,0,0,40,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GTACAG,1,6,13,7,9,11,758,0,1,4,2,18,1,0,12,0,6,7,4,0,0,0,0,0,0,0,0,0,0,0,33,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GTACCA,3,1,0,1,0,1,5,0,0,1,0,2,3,0,5,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,18,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GTACTC,0,1,8,2,1,0,12,0,2,3,0,5,3,0,12,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,8,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GTCTAG,13,7,4,2,0,0,5,0,0,4,2,3,1,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,7,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GTCTCA,15,5,4,3,3,0,7,1,7,1,3,6,1,0,10,0,0,8,2,0,1,0,0,0,0,0,0,0,0,0,16,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GTCTTC,2,8,8,15,12,7,8,0,19,9,1,19,6,0,96,0,0,4,4,0,13,0,0,0,0,0,0,3,0,1,40,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GTGAAG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GTGACA,1,5,1,2,5,3,10,0,7,2,15,23,3,0,10,0,0,13,1,0,0,0,0,0,0,0,0,8,0,0,30,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GTGATC,13,7,6,3,10,0,15,0,5,2,6,6,1,0,34,0,0,2,0,2,3,0,3,0,0,0,1,1,0,0,13,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GTTGAG,2,1,1,0,0,1,4,2,0,4,0,4,3,0,1,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GTTGCA,4,4,10,13,5,0,9,0,5,9,3,28,5,0,11,0,0,0,0,2,1,2,0,0,0,0,0,4,0,0,11,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_GTTGTC,0,0,0,1,0,1,3,0,0,1,0,17,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,5,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TCACAG,23,39,25,56,4,25,39,0,27,39,3,42,42,0,232,2,1,20,16,4,3,0,1,7,0,0,4,17,6,3,61,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TCACCA,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TCACTC,0,1,0,0,3,0,5,3,2,1,0,11,4,0,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,11,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TCCTAG,32,1,2,7,4,3,15,0,9,12,9,8,1,0,41,0,3,12,11,2,0,0,0,5,0,1,0,0,0,0,47,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TCCTCA,0,26,13,3,36,2,23,0,9,28,7,11,13,0,24,1,0,11,8,0,8,0,0,0,0,0,1,13,11,5,31,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TCCTTC,3,3,16,12,4,7,22,4,15,4,0,13,22,0,53,0,1,6,5,0,3,0,0,0,0,0,6,0,0,2,37,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TCGAAG,0,0,2,0,2,1,5,0,0,4,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TCGACA,0,8,2,1,9,0,0,0,0,3,2,4,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,16,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TCGATC,14,2,5,15,5,6,20,0,22,4,1,11,18,0,35,0,0,10,35,0,1,6,0,0,0,0,2,4,0,0,34,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TCTGAG,12,0,2,0,1,2,8,0,0,5,0,1,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TCTGCA,0,2,11,0,6,3,787,0,3,2,10,4,4,0,17,0,0,7,3,0,0,0,2,0,0,0,0,0,1,2,7,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TCTGTC,5,9,15,6,12,2,13,0,0,9,0,5,5,0,4,0,0,10,5,0,1,0,0,0,0,0,0,0,0,0,37,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TGAGAC,2,2,11,14,3,1,5,0,0,6,34,6,14,0,19,0,0,8,5,0,0,0,0,1,0,0,1,0,0,0,48,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TGAGGA,0,7,4,7,15,2,4,0,7,1,3,2,5,0,10,0,0,4,8,0,6,0,0,0,0,0,0,0,0,0,12,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TGAGTG,9,20,28,17,11,1,19,0,15,32,18,8,26,0,126,3,0,7,15,1,0,0,1,2,0,0,0,0,0,0,48,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TGCAAC,24,4,9,22,3,7,22,0,25,9,8,10,12,0,46,0,2,7,17,14,0,0,0,1,0,0,0,0,2,0,57,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TGCAGA,9,4,17,4,8,6,5,0,0,1,0,2,5,0,13,0,2,4,5,0,3,0,0,0,0,0,0,0,3,0,29,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TGCATG,4,2,15,5,18,4,16,0,21,19,15,23,7,0,25,0,0,27,13,0,2,0,1,0,0,0,0,0,4,0,38,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TGGTAC,0,3,1,2,1,1,6,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TGGTGA,0,2,0,0,0,0,3,0,2,0,1,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TGGTTG,16,5,0,1,3,0,9,0,0,1,0,3,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,31,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TGTCAC,3,1,1,7,0,0,12,0,5,4,1,5,5,0,7,0,0,3,0,0,3,4,5,0,0,1,0,0,0,5,19,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TGTCGA,1,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2019-03-01,LD,ZT18
20190301_CLK856_LD_ZT18_AR12_TGTCTG,0,4,2,3,7,0,3,0,6,3,0,6,1,0,15,1,0,3,1,2,6,0,0,0,0,0,0,0,0,0,34,2019-03-01,LD,ZT18
20190219_CLK856_LD_ZT22_AR04_ACAGAC,1,1,1,1,1,0,4,0,1,3,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_ACAGGA,9,5,9,3,11,2,8,0,2,9,12,5,0,0,14,1,0,3,4,2,5,0,0,0,0,0,0,0,2,0,17,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_ACAGTG,9,12,12,5,26,1,723,0,23,11,7,10,3,0,24,0,0,4,6,0,3,1,2,0,1,2,0,3,0,0,29,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_ACCAAC,33,5,6,8,3,1,9,0,16,4,5,8,9,0,26,0,0,11,3,1,1,1,0,2,0,1,1,1,1,1,46,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_ACCAGA,3,4,1,2,1,0,6,0,5,3,0,5,5,0,19,0,1,6,2,1,2,0,0,0,0,1,0,0,0,0,11,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_ACCATG,7,3,12,4,10,2,4,0,0,6,4,12,4,0,15,0,0,6,6,0,1,0,0,1,0,0,1,0,1,4,17,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_ACGTAC,0,0,7,7,5,0,7,0,1,2,4,3,2,0,7,0,0,7,1,0,1,2,0,0,0,1,0,1,1,0,12,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_ACGTGA,0,1,0,1,1,0,8,0,1,2,1,0,0,0,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_ACGTTG,1,13,16,10,21,2,5,0,12,13,1,22,24,0,88,1,0,19,8,2,2,1,1,1,0,2,1,1,2,1,20,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_ACTCAC,0,4,8,1,12,1,8,0,7,4,0,7,1,0,13,0,0,4,2,0,0,0,0,0,0,3,0,1,0,0,6,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_ACTCGA,5,17,15,9,17,4,5,1,16,7,2,17,8,0,35,0,0,5,12,1,2,1,1,0,0,2,1,4,1,0,61,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_ACTCTG,2,7,8,4,10,1,6,0,1,9,3,3,3,0,17,2,0,2,1,1,0,0,0,0,0,0,1,0,0,0,10,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_AGACAG,13,29,48,27,69,7,11,0,17,22,17,12,10,0,74,0,0,12,10,0,0,0,0,3,1,3,0,2,4,0,47,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_AGACCA,2,9,14,12,42,2,6,1,9,7,10,12,13,0,38,0,0,8,6,0,2,0,0,0,0,1,0,3,1,0,23,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_AGACTC,1,2,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_AGCTAG,0,0,1,1,2,0,2,0,0,0,0,1,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_AGCTCA,2,8,30,23,10,2,647,0,8,11,15,16,6,0,70,0,0,12,6,0,3,0,0,0,0,0,2,2,4,3,36,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_AGCTTC,11,11,18,5,29,2,4,0,7,4,3,15,1,0,27,1,0,15,7,3,11,0,0,0,0,0,0,2,5,0,41,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_AGGAAG,1,1,1,0,3,0,4,1,0,0,0,3,0,0,7,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,14,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_AGGACA,10,16,11,12,28,8,10,0,20,30,4,18,24,0,113,3,0,25,18,0,7,1,0,0,1,0,0,4,6,0,71,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_AGGATC,4,0,3,1,6,0,8,0,1,1,0,3,0,0,10,0,0,3,2,0,0,0,0,0,0,1,0,1,1,0,14,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_AGTGAG,0,5,10,16,4,2,4,0,2,6,3,11,3,0,77,1,0,1,3,0,0,0,0,0,0,4,0,4,1,1,29,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_AGTGCA,0,0,1,0,14,0,6,0,2,2,1,4,1,0,5,1,0,2,1,0,0,0,0,1,0,1,0,11,2,0,7,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_AGTGTC,1,3,5,3,7,1,3,0,2,3,0,4,2,0,23,0,0,2,6,0,1,0,0,0,0,0,0,2,0,0,23,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CAACAG,0,0,3,0,2,0,9,0,1,2,0,2,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CAACCA,7,2,5,6,11,0,8,0,6,10,0,10,4,0,13,0,0,2,0,0,3,0,0,0,0,0,0,1,2,1,33,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CAACTC,8,2,6,21,30,3,5,1,8,6,11,18,5,1,35,0,0,15,4,1,2,0,0,1,0,5,0,2,6,0,34,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CACTAG,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CACTCA,28,33,39,19,41,5,17,0,28,27,14,21,29,0,186,1,1,38,14,0,6,2,0,3,1,0,0,9,6,0,64,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CACTTC,13,8,20,6,48,3,791,0,15,5,16,13,2,0,47,0,0,13,4,0,8,1,0,0,0,1,0,3,4,1,40,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CAGAAG,4,8,13,15,13,0,6,0,12,11,4,17,10,0,32,0,0,10,12,0,1,0,0,0,0,2,11,3,7,0,36,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CAGACA,0,0,4,2,0,2,9,0,0,0,0,2,3,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CAGATC,0,0,1,2,1,0,1,0,2,0,0,2,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,3,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CATGAG,6,2,10,6,13,0,2,1,2,4,0,3,1,0,17,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,11,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CATGCA,2,21,39,57,86,2,15,0,12,11,16,28,53,1,159,1,0,12,13,2,1,0,0,0,0,2,9,14,4,1,133,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CATGTC,16,11,17,21,11,1,7,0,8,4,5,7,26,0,62,0,0,10,8,0,0,0,0,0,0,0,1,3,1,0,12,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CTAGAC,10,1,3,6,24,0,4,0,9,4,3,10,1,0,47,0,0,2,7,2,2,0,0,0,0,1,0,4,1,0,34,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CTAGGA,2,6,4,2,7,1,7,0,1,4,4,3,0,0,7,1,0,2,3,0,0,0,0,0,0,2,0,1,0,0,10,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CTAGTG,5,9,9,7,14,5,10,1,15,5,6,16,4,0,58,1,0,11,9,2,0,0,0,0,0,1,0,6,1,0,37,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CTCAAC,0,2,1,1,3,1,9,0,1,1,1,3,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2019-02-19,LD,ZT22
20190219_CLK856_LD_ZT22_AR04_CTCAGA,1,3,7,7,25,1,582,0,5,3,0,11,0,0,21,1,0,1,1,0,16,0,0,0,0,2,0,0,1,1,19,2019-02-19,LD,ZT22
